VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,IS_BUGGY
0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,75,162,75,3.0,12,6,3.0,150,75,18.75,0,4,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,56,28,0.0,0,0,0.0,56,28,14.0,0,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,52,108,52,1.0,4,2,1.0,104,52,13.0,0,4,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,429,1012,428,25.666666666666668,154,75,25.666666666666668,858,428,71.5,0,6,False
0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,268,104,15.0,60,30,15.0,208,104,26.0,0,4,False
0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,70,35,0.0,0,0,0.0,70,35,17.5,0,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,198,98,0.5,2,1,0.5,196,98,24.5,0,4,False
0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,79,188,78,5.0,30,13,5.0,158,78,13.166666666666666,0,6,False
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,454,177,4.0,24,8,4.0,430,177,35.833333333333336,0,6,False
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,271,568,260,6.5,26,13,6.5,542,260,67.75,0,4,False
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,451,1068,425,16.6,166,55,16.6,918,425,45.9,0,10,False
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,137,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,368,610,294,90.5,362,171,90.5,248,123,31.0,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,764,1160,106,42.1,1684,370,42.1,1224,327,15.3,0,40,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,106,52,1.0,4,2,1.0,106,52,13.25,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,150,126,58,2.5,10,5,2.5,116,53,14.5,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,66,33,1.0,4,2,1.0,70,33,8.75,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,684,1368,684,0.0,0,0,0.0,1368,684,342.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,180,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,196,404,195,3.0,12,6,3.0,392,195,49.0,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,482,776,253,29.0,754,194,29.0,582,129,11.192307692307692,0,26,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,80,40,0.0,0,0,0.0,80,40,20.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,259,272,79,16.2,162,68,16.2,110,20,5.5,0,10,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,379,802,228,5.5,44,17,5.5,758,211,47.375,0,8,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,510,1098,378,4.875,78,20,4.875,1084,378,33.875,0,16,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,64,32,0.0,0,0,0.0,64,32,16.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,148,69,4.0,16,8,4.0,144,69,18.0,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,187,426,183,5.2,52,22,5.2,382,183,19.1,0,10,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,576,1178,550,4.333333333333333,26,11,4.333333333333333,1152,550,96.0,0,6,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,158,322,157,1.0,6,2,1.0,316,157,26.333333333333332,0,6,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,46,256,92,79.125,1266,541,79.125,1158,531,36.1875,0,16,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,160,79,26.5,106,53,26.5,262,79,32.75,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,788,1684,712,7.714285714285714,108,19,7.714285714285714,1576,712,56.285714285714285,0,14,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,60,120,60,0.0,0,0,0.0,120,60,30.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,148,36,32.2,322,109,32.2,318,88,15.9,0,10,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,88,236,113,15.0,60,30,15.0,276,113,34.5,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,110,53,1.5,6,3,1.5,108,53,13.5,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,163,18,6,1.5,6,2,1.5,12,4,1.5,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,91,182,91,0.0,0,0,0.0,182,91,45.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,116,58,0.0,0,0,0.0,116,58,29.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,88,44,0.0,0,0,0.0,88,44,22.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,139,24,12,10.0,20,10,10.0,4,2,1.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,282,22,11,0.0,0,0,0.0,22,11,5.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,582,304,106,19.666666666666668,236,67,19.666666666666668,232,68,9.666666666666666,0,12,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,800,182,73,4.75,38,11,4.75,144,62,9.0,0,8,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,216,38,9,2.6666666666666665,16,3,2.6666666666666665,22,7,1.8333333333333333,0,6,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,18,9,4.0,8,4,4.0,10,5,2.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,184,16,4,3.0,18,5,3.0,6,2,0.5,0,6,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,65,26,13,9.0,18,9,9.0,8,4,2.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,150,52,25,16.5,66,32,16.5,14,7,1.75,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,905,442,95,8.666666666666666,156,30,8.666666666666666,286,65,7.944444444444445,0,18,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,312,140,44,1.2,12,4,1.2,128,44,6.4,0,10,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,171,10,5,3.0,6,3,3.0,4,2,1.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,153,60,19,12.166666666666666,146,65,12.166666666666666,98,46,4.083333333333333,0,12,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,84,52,26,9.0,18,9,9.0,34,17,8.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,169,10,4,0.5,2,1,0.5,8,4,1.0,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,189,34,15,0.3333333333333333,2,1,0.3333333333333333,32,15,2.6666666666666665,0,6,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,127,118,37,7.0,70,23,7.0,48,14,2.4,0,10,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,79,4,2,1.0,2,1,1.0,2,1,0.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,90,50,25,22.0,44,22,22.0,6,3,1.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,123,40,10,0.6666666666666666,4,1,0.6666666666666666,40,10,3.3333333333333335,0,6,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,276,122,30,0.3333333333333333,2,1,0.3333333333333333,120,30,10.0,0,6,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,549,364,110,1.6666666666666667,20,9,1.6666666666666667,364,110,15.166666666666666,0,12,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,54,27,0.0,0,0,0.0,54,27,13.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,88,178,84,0.5,2,1,0.5,176,84,22.0,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,283,72,23,1.5,12,4,1.5,60,23,3.75,0,8,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,175,24,7,15.0,60,28,15.0,48,21,6.0,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,507,58,15,9.0,72,31,9.0,50,16,3.125,0,8,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,209,10,5,0.0,0,0,0.0,10,5,2.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,147,10,5,2.0,4,2,2.0,6,3,1.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,98,2,1,1.0,2,1,1.0,0,0,0.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,132,264,132,0.0,0,0,0.0,264,132,66.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,236,472,236,0.0,0,0,0.0,472,236,118.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,227,98,26,1.0,6,2,1.0,92,26,7.666666666666667,0,6,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,172,40,10,0.6666666666666666,4,2,0.6666666666666666,36,8,3.0,0,6,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,507,306,61,4.333333333333333,78,22,4.333333333333333,228,59,6.333333333333333,0,18,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,90,180,90,0.0,0,0,0.0,180,90,45.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,58,116,58,0.0,0,0,0.0,116,58,29.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,529,18,5,3.25,26,8,3.25,8,3,0.5,0,8,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,694,386,48,10.2,204,44,10.2,214,43,5.35,0,20,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,4,2,2.0,4,2,2.0,0,0,0.0,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,77,154,77,0.0,0,0,0.0,154,77,38.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,664,1332,665,0.5,2,1,0.5,1330,665,166.25,0,4,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,55,110,55,0.0,0,0,0.0,110,55,27.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,256,86,33,7.0,42,14,7.0,44,19,3.6666666666666665,0,6,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,47,94,47,0.0,0,0,0.0,94,47,23.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,86,43,0.0,0,0,0.0,86,43,21.5,0,2,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,94,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,318,172,47,1.6666666666666667,10,4,1.6666666666666667,162,47,13.5,0,6,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,136,6,3,0.0,0,0,0.0,6,3,1.5,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,141,8,4,0.0,0,0,0.0,8,4,2.0,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,190,30,15,2.0,4,2,2.0,26,13,6.5,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,165,118,59,22.0,44,22,22.0,74,37,18.5,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,162,26,13,0.0,0,0,0.0,26,13,6.5,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,148,18,9,10.0,20,10,10.0,2,1,0.5,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,72,36,0.0,0,0,0.0,72,36,18.0,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,96,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,114,28,14,14.0,28,14,14.0,0,0,0.0,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,342,84,42,36.0,72,36,36.0,12,6,3.0,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,129,14,7,1.0,2,1,1.0,12,6,3.0,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,363,10,5,11.0,22,11,11.0,12,6,3.0,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,242,24,12,1.0,2,1,1.0,22,11,5.5,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,682,240,38,6.0,48,14,6.0,192,37,12.0,0,8,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,366,2,1,1.0,2,1,1.0,0,0,0.0,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,103,10,5,1.0,2,1,1.0,8,4,2.0,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,18,9,0.0,0,0,0.0,18,9,4.5,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,10,5,0.0,0,0,0.0,10,5,2.5,0,2,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,6,3,3.0,6,3,3.0,0,0,0.0,0,2,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,162,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6523,13008,6504,6348.0,12696,6348,6348.0,312,156,78.0,0,2,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,43,2,1,1.0,2,1,1.0,0,0,0.0,0,2,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,400,814,397,2.3333333333333335,14,4,2.3333333333333335,800,397,66.66666666666667,0,6,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,425,856,424,1.5,6,3,1.5,850,424,106.25,0,4,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1041,2114,1029,8.0,32,16,8.0,2082,1029,260.25,0,4,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,92,184,92,0.0,0,0,0.0,184,92,46.0,0,2,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,355,714,357,1.0,4,2,1.0,718,357,89.75,0,4,False
1,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,246,123,0.0,0,0,0.0,246,123,61.5,0,2,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,299,24,8,1.0,4,2,1.0,20,8,2.5,0,4,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,2,1,1.0,2,1,1.0,0,0,0.0,0,2,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
